recording_id,species,window_idx,source_url,split
269189,Black-capped Chickadee,4,https://xeno-canto.org/269189/download,val
269189,Black-capped Chickadee,5,https://xeno-canto.org/269189/download,val
269189,Black-capped Chickadee,6,https://xeno-canto.org/269189/download,val
269189,Black-capped Chickadee,7,https://xeno-canto.org/269189/download,val
269189,Black-capped Chickadee,8,https://xeno-canto.org/269189/download,val
269189,Black-capped Chickadee,9,https://xeno-canto.org/269189/download,val
269189,Black-capped Chickadee,10,https://xeno-canto.org/269189/download,val
269189,Black-capped Chickadee,11,https://xeno-canto.org/269189/download,val
269189,Black-capped Chickadee,12,https://xeno-canto.org/269189/download,val
269189,Black-capped Chickadee,13,https://xeno-canto.org/269189/download,val
269189,Black-capped Chickadee,14,https://xeno-canto.org/269189/download,val
269189,Black-capped Chickadee,15,https://xeno-canto.org/269189/download,val
269189,Black-capped Chickadee,16,https://xeno-canto.org/269189/download,val
269189,Black-capped Chickadee,17,https://xeno-canto.org/269189/download,val
269189,Black-capped Chickadee,18,https://xeno-canto.org/269189/download,val
269189,Black-capped Chickadee,19,https://xeno-canto.org/269189/download,val
269189,Black-capped Chickadee,20,https://xeno-canto.org/269189/download,val
269189,Black-capped Chickadee,21,https://xeno-canto.org/269189/download,val
269189,Black-capped Chickadee,22,https://xeno-canto.org/269189/download,val
269189,Black-capped Chickadee,23,https://xeno-canto.org/269189/download,val
269189,Black-capped Chickadee,24,https://xeno-canto.org/269189/download,val
269189,Black-capped Chickadee,25,https://xeno-canto.org/269189/download,val
269189,Black-capped Chickadee,26,https://xeno-canto.org/269189/download,val
269189,Black-capped Chickadee,27,https://xeno-canto.org/269189/download,val
269189,Black-capped Chickadee,28,https://xeno-canto.org/269189/download,val
269189,Black-capped Chickadee,29,https://xeno-canto.org/269189/download,val
269017,Black-capped Chickadee,0,https://xeno-canto.org/269017/download,train
269017,Black-capped Chickadee,1,https://xeno-canto.org/269017/download,train
269017,Black-capped Chickadee,2,https://xeno-canto.org/269017/download,train
269017,Black-capped Chickadee,3,https://xeno-canto.org/269017/download,train
269017,Black-capped Chickadee,4,https://xeno-canto.org/269017/download,train
269017,Black-capped Chickadee,5,https://xeno-canto.org/269017/download,train
269017,Black-capped Chickadee,6,https://xeno-canto.org/269017/download,train
269017,Black-capped Chickadee,7,https://xeno-canto.org/269017/download,train
269017,Black-capped Chickadee,8,https://xeno-canto.org/269017/download,train
269017,Black-capped Chickadee,9,https://xeno-canto.org/269017/download,train
269017,Black-capped Chickadee,10,https://xeno-canto.org/269017/download,train
269017,Black-capped Chickadee,11,https://xeno-canto.org/269017/download,train
269017,Black-capped Chickadee,12,https://xeno-canto.org/269017/download,train
269017,Black-capped Chickadee,13,https://xeno-canto.org/269017/download,train
269017,Black-capped Chickadee,14,https://xeno-canto.org/269017/download,train
269017,Black-capped Chickadee,15,https://xeno-canto.org/269017/download,train
269017,Black-capped Chickadee,16,https://xeno-canto.org/269017/download,train
265075,Black-capped Chickadee,0,https://xeno-canto.org/265075/download,val
265075,Black-capped Chickadee,1,https://xeno-canto.org/265075/download,val
265075,Black-capped Chickadee,2,https://xeno-canto.org/265075/download,val
265075,Black-capped Chickadee,3,https://xeno-canto.org/265075/download,val
265075,Black-capped Chickadee,4,https://xeno-canto.org/265075/download,val
265075,Black-capped Chickadee,5,https://xeno-canto.org/265075/download,val
265075,Black-capped Chickadee,6,https://xeno-canto.org/265075/download,val
264343,Black-capped Chickadee,0,https://xeno-canto.org/264343/download,train
264343,Black-capped Chickadee,1,https://xeno-canto.org/264343/download,train
264343,Black-capped Chickadee,2,https://xeno-canto.org/264343/download,train
264343,Black-capped Chickadee,3,https://xeno-canto.org/264343/download,train
264343,Black-capped Chickadee,4,https://xeno-canto.org/264343/download,train
264343,Black-capped Chickadee,5,https://xeno-canto.org/264343/download,train
264343,Black-capped Chickadee,6,https://xeno-canto.org/264343/download,train
264343,Black-capped Chickadee,7,https://xeno-canto.org/264343/download,train
264343,Black-capped Chickadee,8,https://xeno-canto.org/264343/download,train
264343,Black-capped Chickadee,9,https://xeno-canto.org/264343/download,train
264343,Black-capped Chickadee,10,https://xeno-canto.org/264343/download,train
264343,Black-capped Chickadee,11,https://xeno-canto.org/264343/download,train
264343,Black-capped Chickadee,12,https://xeno-canto.org/264343/download,train
264343,Black-capped Chickadee,13,https://xeno-canto.org/264343/download,train
264343,Black-capped Chickadee,14,https://xeno-canto.org/264343/download,train
264343,Black-capped Chickadee,15,https://xeno-canto.org/264343/download,train
264343,Black-capped Chickadee,16,https://xeno-canto.org/264343/download,train
264343,Black-capped Chickadee,17,https://xeno-canto.org/264343/download,train
264343,Black-capped Chickadee,18,https://xeno-canto.org/264343/download,train
264343,Black-capped Chickadee,19,https://xeno-canto.org/264343/download,train
264343,Black-capped Chickadee,20,https://xeno-canto.org/264343/download,train
264343,Black-capped Chickadee,21,https://xeno-canto.org/264343/download,train
264343,Black-capped Chickadee,22,https://xeno-canto.org/264343/download,train
264343,Black-capped Chickadee,23,https://xeno-canto.org/264343/download,train
264343,Black-capped Chickadee,24,https://xeno-canto.org/264343/download,train
264343,Black-capped Chickadee,25,https://xeno-canto.org/264343/download,train
264343,Black-capped Chickadee,26,https://xeno-canto.org/264343/download,train
264343,Black-capped Chickadee,27,https://xeno-canto.org/264343/download,train
264343,Black-capped Chickadee,28,https://xeno-canto.org/264343/download,train
264343,Black-capped Chickadee,29,https://xeno-canto.org/264343/download,train
260209,Black-capped Chickadee,0,https://xeno-canto.org/260209/download,train
260209,Black-capped Chickadee,1,https://xeno-canto.org/260209/download,train
260209,Black-capped Chickadee,2,https://xeno-canto.org/260209/download,train
260209,Black-capped Chickadee,3,https://xeno-canto.org/260209/download,train
260209,Black-capped Chickadee,4,https://xeno-canto.org/260209/download,train
260209,Black-capped Chickadee,5,https://xeno-canto.org/260209/download,train
260209,Black-capped Chickadee,6,https://xeno-canto.org/260209/download,train
260209,Black-capped Chickadee,7,https://xeno-canto.org/260209/download,train
260209,Black-capped Chickadee,8,https://xeno-canto.org/260209/download,train
260209,Black-capped Chickadee,9,https://xeno-canto.org/260209/download,train
260209,Black-capped Chickadee,10,https://xeno-canto.org/260209/download,train
260209,Black-capped Chickadee,11,https://xeno-canto.org/260209/download,train
260209,Black-capped Chickadee,12,https://xeno-canto.org/260209/download,train
260209,Black-capped Chickadee,13,https://xeno-canto.org/260209/download,train
260209,Black-capped Chickadee,14,https://xeno-canto.org/260209/download,train
260209,Black-capped Chickadee,15,https://xeno-canto.org/260209/download,train
260209,Black-capped Chickadee,16,https://xeno-canto.org/260209/download,train
260209,Black-capped Chickadee,17,https://xeno-canto.org/260209/download,train
260209,Black-capped Chickadee,18,https://xeno-canto.org/260209/download,train
260209,Black-capped Chickadee,19,https://xeno-canto.org/260209/download,train
260209,Black-capped Chickadee,20,https://xeno-canto.org/260209/download,train
260209,Black-capped Chickadee,21,https://xeno-canto.org/260209/download,train
260209,Black-capped Chickadee,22,https://xeno-canto.org/260209/download,train
255444,Black-capped Chickadee,0,https://xeno-canto.org/255444/download,test
255444,Black-capped Chickadee,1,https://xeno-canto.org/255444/download,test
255444,Black-capped Chickadee,2,https://xeno-canto.org/255444/download,test
255444,Black-capped Chickadee,3,https://xeno-canto.org/255444/download,test
255444,Black-capped Chickadee,4,https://xeno-canto.org/255444/download,test
255444,Black-capped Chickadee,5,https://xeno-canto.org/255444/download,test
255444,Black-capped Chickadee,6,https://xeno-canto.org/255444/download,test
255444,Black-capped Chickadee,7,https://xeno-canto.org/255444/download,test
255444,Black-capped Chickadee,8,https://xeno-canto.org/255444/download,test
255444,Black-capped Chickadee,9,https://xeno-canto.org/255444/download,test
255444,Black-capped Chickadee,10,https://xeno-canto.org/255444/download,test
255444,Black-capped Chickadee,11,https://xeno-canto.org/255444/download,test
255444,Black-capped Chickadee,12,https://xeno-canto.org/255444/download,test
255444,Black-capped Chickadee,13,https://xeno-canto.org/255444/download,test
255444,Black-capped Chickadee,14,https://xeno-canto.org/255444/download,test
255444,Black-capped Chickadee,15,https://xeno-canto.org/255444/download,test
255444,Black-capped Chickadee,16,https://xeno-canto.org/255444/download,test
255444,Black-capped Chickadee,17,https://xeno-canto.org/255444/download,test
255444,Black-capped Chickadee,18,https://xeno-canto.org/255444/download,test
255444,Black-capped Chickadee,19,https://xeno-canto.org/255444/download,test
255444,Black-capped Chickadee,20,https://xeno-canto.org/255444/download,test
255444,Black-capped Chickadee,21,https://xeno-canto.org/255444/download,test
255444,Black-capped Chickadee,22,https://xeno-canto.org/255444/download,test
255444,Black-capped Chickadee,23,https://xeno-canto.org/255444/download,test
255444,Black-capped Chickadee,24,https://xeno-canto.org/255444/download,test
255444,Black-capped Chickadee,25,https://xeno-canto.org/255444/download,test
255444,Black-capped Chickadee,26,https://xeno-canto.org/255444/download,test
255444,Black-capped Chickadee,27,https://xeno-canto.org/255444/download,test
255444,Black-capped Chickadee,28,https://xeno-canto.org/255444/download,test
255444,Black-capped Chickadee,29,https://xeno-canto.org/255444/download,test
246804,Black-capped Chickadee,0,https://xeno-canto.org/246804/download,train
246804,Black-capped Chickadee,1,https://xeno-canto.org/246804/download,train
246804,Black-capped Chickadee,2,https://xeno-canto.org/246804/download,train
246804,Black-capped Chickadee,3,https://xeno-canto.org/246804/download,train
246804,Black-capped Chickadee,4,https://xeno-canto.org/246804/download,train
246804,Black-capped Chickadee,5,https://xeno-canto.org/246804/download,train
246804,Black-capped Chickadee,6,https://xeno-canto.org/246804/download,train
246804,Black-capped Chickadee,7,https://xeno-canto.org/246804/download,train
246804,Black-capped Chickadee,8,https://xeno-canto.org/246804/download,train
246804,Black-capped Chickadee,9,https://xeno-canto.org/246804/download,train
246804,Black-capped Chickadee,10,https://xeno-canto.org/246804/download,train
246804,Black-capped Chickadee,11,https://xeno-canto.org/246804/download,train
246804,Black-capped Chickadee,12,https://xeno-canto.org/246804/download,train
246804,Black-capped Chickadee,13,https://xeno-canto.org/246804/download,train
246804,Black-capped Chickadee,14,https://xeno-canto.org/246804/download,train
246804,Black-capped Chickadee,15,https://xeno-canto.org/246804/download,train
246804,Black-capped Chickadee,16,https://xeno-canto.org/246804/download,train
246804,Black-capped Chickadee,17,https://xeno-canto.org/246804/download,train
246804,Black-capped Chickadee,18,https://xeno-canto.org/246804/download,train
246804,Black-capped Chickadee,19,https://xeno-canto.org/246804/download,train
246804,Black-capped Chickadee,20,https://xeno-canto.org/246804/download,train
246804,Black-capped Chickadee,21,https://xeno-canto.org/246804/download,train
246804,Black-capped Chickadee,22,https://xeno-canto.org/246804/download,train
246804,Black-capped Chickadee,23,https://xeno-canto.org/246804/download,train
246804,Black-capped Chickadee,24,https://xeno-canto.org/246804/download,train
246804,Black-capped Chickadee,25,https://xeno-canto.org/246804/download,train
246804,Black-capped Chickadee,26,https://xeno-canto.org/246804/download,train
246804,Black-capped Chickadee,27,https://xeno-canto.org/246804/download,train
246804,Black-capped Chickadee,28,https://xeno-canto.org/246804/download,train
246804,Black-capped Chickadee,29,https://xeno-canto.org/246804/download,train
233942,Black-capped Chickadee,0,https://xeno-canto.org/233942/download,train
233942,Black-capped Chickadee,1,https://xeno-canto.org/233942/download,train
233942,Black-capped Chickadee,2,https://xeno-canto.org/233942/download,train
233942,Black-capped Chickadee,3,https://xeno-canto.org/233942/download,train
233942,Black-capped Chickadee,4,https://xeno-canto.org/233942/download,train
216075,Black-capped Chickadee,0,https://xeno-canto.org/216075/download,train
216075,Black-capped Chickadee,1,https://xeno-canto.org/216075/download,train
216075,Black-capped Chickadee,2,https://xeno-canto.org/216075/download,train
216075,Black-capped Chickadee,3,https://xeno-canto.org/216075/download,train
216075,Black-capped Chickadee,4,https://xeno-canto.org/216075/download,train
216075,Black-capped Chickadee,5,https://xeno-canto.org/216075/download,train
216075,Black-capped Chickadee,6,https://xeno-canto.org/216075/download,train
216075,Black-capped Chickadee,7,https://xeno-canto.org/216075/download,train
216075,Black-capped Chickadee,8,https://xeno-canto.org/216075/download,train
216075,Black-capped Chickadee,9,https://xeno-canto.org/216075/download,train
216075,Black-capped Chickadee,10,https://xeno-canto.org/216075/download,train
216075,Black-capped Chickadee,11,https://xeno-canto.org/216075/download,train
199358,Black-capped Chickadee,0,https://xeno-canto.org/199358/download,train
199358,Black-capped Chickadee,1,https://xeno-canto.org/199358/download,train
199358,Black-capped Chickadee,2,https://xeno-canto.org/199358/download,train
199358,Black-capped Chickadee,3,https://xeno-canto.org/199358/download,train
199358,Black-capped Chickadee,4,https://xeno-canto.org/199358/download,train
199358,Black-capped Chickadee,5,https://xeno-canto.org/199358/download,train
199358,Black-capped Chickadee,6,https://xeno-canto.org/199358/download,train
199358,Black-capped Chickadee,7,https://xeno-canto.org/199358/download,train
199358,Black-capped Chickadee,8,https://xeno-canto.org/199358/download,train
199358,Black-capped Chickadee,9,https://xeno-canto.org/199358/download,train
199358,Black-capped Chickadee,10,https://xeno-canto.org/199358/download,train
199358,Black-capped Chickadee,11,https://xeno-canto.org/199358/download,train
199358,Black-capped Chickadee,12,https://xeno-canto.org/199358/download,train
199358,Black-capped Chickadee,13,https://xeno-canto.org/199358/download,train
199358,Black-capped Chickadee,14,https://xeno-canto.org/199358/download,train
199358,Black-capped Chickadee,15,https://xeno-canto.org/199358/download,train
199358,Black-capped Chickadee,16,https://xeno-canto.org/199358/download,train
199358,Black-capped Chickadee,17,https://xeno-canto.org/199358/download,train
199358,Black-capped Chickadee,18,https://xeno-canto.org/199358/download,train
199358,Black-capped Chickadee,19,https://xeno-canto.org/199358/download,train
199358,Black-capped Chickadee,20,https://xeno-canto.org/199358/download,train
199358,Black-capped Chickadee,21,https://xeno-canto.org/199358/download,train
199358,Black-capped Chickadee,22,https://xeno-canto.org/199358/download,train
199358,Black-capped Chickadee,23,https://xeno-canto.org/199358/download,train
199358,Black-capped Chickadee,24,https://xeno-canto.org/199358/download,train
199358,Black-capped Chickadee,25,https://xeno-canto.org/199358/download,train
199358,Black-capped Chickadee,26,https://xeno-canto.org/199358/download,train
199358,Black-capped Chickadee,27,https://xeno-canto.org/199358/download,train
199358,Black-capped Chickadee,28,https://xeno-canto.org/199358/download,train
199358,Black-capped Chickadee,29,https://xeno-canto.org/199358/download,train
190347,Black-capped Chickadee,0,https://xeno-canto.org/190347/download,val
190347,Black-capped Chickadee,1,https://xeno-canto.org/190347/download,val
190347,Black-capped Chickadee,2,https://xeno-canto.org/190347/download,val
190347,Black-capped Chickadee,3,https://xeno-canto.org/190347/download,val
190347,Black-capped Chickadee,4,https://xeno-canto.org/190347/download,val
190347,Black-capped Chickadee,5,https://xeno-canto.org/190347/download,val
190347,Black-capped Chickadee,6,https://xeno-canto.org/190347/download,val
190347,Black-capped Chickadee,7,https://xeno-canto.org/190347/download,val
190347,Black-capped Chickadee,8,https://xeno-canto.org/190347/download,val
190347,Black-capped Chickadee,9,https://xeno-canto.org/190347/download,val
190347,Black-capped Chickadee,10,https://xeno-canto.org/190347/download,val
190347,Black-capped Chickadee,11,https://xeno-canto.org/190347/download,val
190347,Black-capped Chickadee,12,https://xeno-canto.org/190347/download,val
190347,Black-capped Chickadee,13,https://xeno-canto.org/190347/download,val
190347,Black-capped Chickadee,14,https://xeno-canto.org/190347/download,val
190347,Black-capped Chickadee,15,https://xeno-canto.org/190347/download,val
190347,Black-capped Chickadee,16,https://xeno-canto.org/190347/download,val
190347,Black-capped Chickadee,17,https://xeno-canto.org/190347/download,val
190347,Black-capped Chickadee,18,https://xeno-canto.org/190347/download,val
190347,Black-capped Chickadee,19,https://xeno-canto.org/190347/download,val
190347,Black-capped Chickadee,20,https://xeno-canto.org/190347/download,val
190347,Black-capped Chickadee,21,https://xeno-canto.org/190347/download,val
190347,Black-capped Chickadee,22,https://xeno-canto.org/190347/download,val
190347,Black-capped Chickadee,23,https://xeno-canto.org/190347/download,val
190347,Black-capped Chickadee,24,https://xeno-canto.org/190347/download,val
190347,Black-capped Chickadee,25,https://xeno-canto.org/190347/download,val
190347,Black-capped Chickadee,26,https://xeno-canto.org/190347/download,val
190347,Black-capped Chickadee,27,https://xeno-canto.org/190347/download,val
190347,Black-capped Chickadee,28,https://xeno-canto.org/190347/download,val
190347,Black-capped Chickadee,29,https://xeno-canto.org/190347/download,val
190340,Black-capped Chickadee,0,https://xeno-canto.org/190340/download,val
190340,Black-capped Chickadee,1,https://xeno-canto.org/190340/download,val
190340,Black-capped Chickadee,2,https://xeno-canto.org/190340/download,val
190340,Black-capped Chickadee,3,https://xeno-canto.org/190340/download,val
190340,Black-capped Chickadee,4,https://xeno-canto.org/190340/download,val
190340,Black-capped Chickadee,5,https://xeno-canto.org/190340/download,val
190340,Black-capped Chickadee,6,https://xeno-canto.org/190340/download,val
190340,Black-capped Chickadee,7,https://xeno-canto.org/190340/download,val
190340,Black-capped Chickadee,8,https://xeno-canto.org/190340/download,val
190340,Black-capped Chickadee,9,https://xeno-canto.org/190340/download,val
184306,Black-capped Chickadee,0,https://xeno-canto.org/184306/download,test
184306,Black-capped Chickadee,1,https://xeno-canto.org/184306/download,test
184306,Black-capped Chickadee,2,https://xeno-canto.org/184306/download,test
184306,Black-capped Chickadee,3,https://xeno-canto.org/184306/download,test
184306,Black-capped Chickadee,4,https://xeno-canto.org/184306/download,test
184306,Black-capped Chickadee,5,https://xeno-canto.org/184306/download,test
184306,Black-capped Chickadee,6,https://xeno-canto.org/184306/download,test
184306,Black-capped Chickadee,7,https://xeno-canto.org/184306/download,test
184306,Black-capped Chickadee,8,https://xeno-canto.org/184306/download,test
184306,Black-capped Chickadee,9,https://xeno-canto.org/184306/download,test
184306,Black-capped Chickadee,10,https://xeno-canto.org/184306/download,test
184306,Black-capped Chickadee,11,https://xeno-canto.org/184306/download,test
184306,Black-capped Chickadee,12,https://xeno-canto.org/184306/download,test
184306,Black-capped Chickadee,13,https://xeno-canto.org/184306/download,test
184306,Black-capped Chickadee,14,https://xeno-canto.org/184306/download,test
184306,Black-capped Chickadee,15,https://xeno-canto.org/184306/download,test
184306,Black-capped Chickadee,16,https://xeno-canto.org/184306/download,test
184306,Black-capped Chickadee,17,https://xeno-canto.org/184306/download,test
184306,Black-capped Chickadee,18,https://xeno-canto.org/184306/download,test
184306,Black-capped Chickadee,19,https://xeno-canto.org/184306/download,test
184306,Black-capped Chickadee,20,https://xeno-canto.org/184306/download,test
184306,Black-capped Chickadee,21,https://xeno-canto.org/184306/download,test
184306,Black-capped Chickadee,22,https://xeno-canto.org/184306/download,test
184306,Black-capped Chickadee,23,https://xeno-canto.org/184306/download,test
182680,Black-capped Chickadee,0,https://xeno-canto.org/182680/download,train
182680,Black-capped Chickadee,1,https://xeno-canto.org/182680/download,train
182680,Black-capped Chickadee,2,https://xeno-canto.org/182680/download,train
182680,Black-capped Chickadee,3,https://xeno-canto.org/182680/download,train
182680,Black-capped Chickadee,4,https://xeno-canto.org/182680/download,train
182680,Black-capped Chickadee,5,https://xeno-canto.org/182680/download,train
182680,Black-capped Chickadee,6,https://xeno-canto.org/182680/download,train
182680,Black-capped Chickadee,7,https://xeno-canto.org/182680/download,train
182680,Black-capped Chickadee,8,https://xeno-canto.org/182680/download,train
182680,Black-capped Chickadee,9,https://xeno-canto.org/182680/download,train
182680,Black-capped Chickadee,10,https://xeno-canto.org/182680/download,train
182680,Black-capped Chickadee,11,https://xeno-canto.org/182680/download,train
182680,Black-capped Chickadee,12,https://xeno-canto.org/182680/download,train
182680,Black-capped Chickadee,13,https://xeno-canto.org/182680/download,train
182680,Black-capped Chickadee,14,https://xeno-canto.org/182680/download,train
182680,Black-capped Chickadee,15,https://xeno-canto.org/182680/download,train
182680,Black-capped Chickadee,16,https://xeno-canto.org/182680/download,train
182680,Black-capped Chickadee,17,https://xeno-canto.org/182680/download,train
182680,Black-capped Chickadee,18,https://xeno-canto.org/182680/download,train
182680,Black-capped Chickadee,19,https://xeno-canto.org/182680/download,train
182680,Black-capped Chickadee,20,https://xeno-canto.org/182680/download,train
182680,Black-capped Chickadee,21,https://xeno-canto.org/182680/download,train
182680,Black-capped Chickadee,22,https://xeno-canto.org/182680/download,train
182680,Black-capped Chickadee,23,https://xeno-canto.org/182680/download,train
182680,Black-capped Chickadee,24,https://xeno-canto.org/182680/download,train
182680,Black-capped Chickadee,25,https://xeno-canto.org/182680/download,train
182680,Black-capped Chickadee,26,https://xeno-canto.org/182680/download,train
182680,Black-capped Chickadee,27,https://xeno-canto.org/182680/download,train
182680,Black-capped Chickadee,28,https://xeno-canto.org/182680/download,train
182680,Black-capped Chickadee,29,https://xeno-canto.org/182680/download,train
179792,Black-capped Chickadee,0,https://xeno-canto.org/179792/download,train
179792,Black-capped Chickadee,1,https://xeno-canto.org/179792/download,train
179792,Black-capped Chickadee,2,https://xeno-canto.org/179792/download,train
179792,Black-capped Chickadee,3,https://xeno-canto.org/179792/download,train
179792,Black-capped Chickadee,4,https://xeno-canto.org/179792/download,train
179792,Black-capped Chickadee,5,https://xeno-canto.org/179792/download,train
179792,Black-capped Chickadee,6,https://xeno-canto.org/179792/download,train
179792,Black-capped Chickadee,7,https://xeno-canto.org/179792/download,train
179792,Black-capped Chickadee,8,https://xeno-canto.org/179792/download,train
179792,Black-capped Chickadee,9,https://xeno-canto.org/179792/download,train
179792,Black-capped Chickadee,10,https://xeno-canto.org/179792/download,train
179792,Black-capped Chickadee,11,https://xeno-canto.org/179792/download,train
179792,Black-capped Chickadee,12,https://xeno-canto.org/179792/download,train
179792,Black-capped Chickadee,13,https://xeno-canto.org/179792/download,train
179792,Black-capped Chickadee,14,https://xeno-canto.org/179792/download,train
179792,Black-capped Chickadee,15,https://xeno-canto.org/179792/download,train
179792,Black-capped Chickadee,16,https://xeno-canto.org/179792/download,train
179792,Black-capped Chickadee,17,https://xeno-canto.org/179792/download,train
179792,Black-capped Chickadee,18,https://xeno-canto.org/179792/download,train
179792,Black-capped Chickadee,19,https://xeno-canto.org/179792/download,train
179792,Black-capped Chickadee,20,https://xeno-canto.org/179792/download,train
179792,Black-capped Chickadee,21,https://xeno-canto.org/179792/download,train
179792,Black-capped Chickadee,22,https://xeno-canto.org/179792/download,train
179792,Black-capped Chickadee,23,https://xeno-canto.org/179792/download,train
179792,Black-capped Chickadee,24,https://xeno-canto.org/179792/download,train
178779,Black-capped Chickadee,0,https://xeno-canto.org/178779/download,train
178779,Black-capped Chickadee,1,https://xeno-canto.org/178779/download,train
178779,Black-capped Chickadee,2,https://xeno-canto.org/178779/download,train
178779,Black-capped Chickadee,3,https://xeno-canto.org/178779/download,train
178779,Black-capped Chickadee,4,https://xeno-canto.org/178779/download,train
178779,Black-capped Chickadee,5,https://xeno-canto.org/178779/download,train
178779,Black-capped Chickadee,6,https://xeno-canto.org/178779/download,train
178779,Black-capped Chickadee,7,https://xeno-canto.org/178779/download,train
178779,Black-capped Chickadee,8,https://xeno-canto.org/178779/download,train
178779,Black-capped Chickadee,9,https://xeno-canto.org/178779/download,train
178779,Black-capped Chickadee,10,https://xeno-canto.org/178779/download,train
178779,Black-capped Chickadee,11,https://xeno-canto.org/178779/download,train
178779,Black-capped Chickadee,12,https://xeno-canto.org/178779/download,train
178779,Black-capped Chickadee,13,https://xeno-canto.org/178779/download,train
178779,Black-capped Chickadee,14,https://xeno-canto.org/178779/download,train
178779,Black-capped Chickadee,15,https://xeno-canto.org/178779/download,train
178779,Black-capped Chickadee,16,https://xeno-canto.org/178779/download,train
178779,Black-capped Chickadee,17,https://xeno-canto.org/178779/download,train
178779,Black-capped Chickadee,18,https://xeno-canto.org/178779/download,train
178779,Black-capped Chickadee,19,https://xeno-canto.org/178779/download,train
178779,Black-capped Chickadee,20,https://xeno-canto.org/178779/download,train
178779,Black-capped Chickadee,21,https://xeno-canto.org/178779/download,train
178779,Black-capped Chickadee,22,https://xeno-canto.org/178779/download,train
178779,Black-capped Chickadee,23,https://xeno-canto.org/178779/download,train
178779,Black-capped Chickadee,24,https://xeno-canto.org/178779/download,train
178779,Black-capped Chickadee,25,https://xeno-canto.org/178779/download,train
178779,Black-capped Chickadee,26,https://xeno-canto.org/178779/download,train
178779,Black-capped Chickadee,27,https://xeno-canto.org/178779/download,train
178779,Black-capped Chickadee,28,https://xeno-canto.org/178779/download,train
178779,Black-capped Chickadee,29,https://xeno-canto.org/178779/download,train
178778,Black-capped Chickadee,0,https://xeno-canto.org/178778/download,val
178778,Black-capped Chickadee,1,https://xeno-canto.org/178778/download,val
178778,Black-capped Chickadee,2,https://xeno-canto.org/178778/download,val
178778,Black-capped Chickadee,3,https://xeno-canto.org/178778/download,val
178778,Black-capped Chickadee,4,https://xeno-canto.org/178778/download,val
178778,Black-capped Chickadee,5,https://xeno-canto.org/178778/download,val
178778,Black-capped Chickadee,6,https://xeno-canto.org/178778/download,val
178778,Black-capped Chickadee,7,https://xeno-canto.org/178778/download,val
178778,Black-capped Chickadee,8,https://xeno-canto.org/178778/download,val
178778,Black-capped Chickadee,9,https://xeno-canto.org/178778/download,val
178778,Black-capped Chickadee,10,https://xeno-canto.org/178778/download,val
178778,Black-capped Chickadee,11,https://xeno-canto.org/178778/download,val
178778,Black-capped Chickadee,12,https://xeno-canto.org/178778/download,val
178778,Black-capped Chickadee,13,https://xeno-canto.org/178778/download,val
178778,Black-capped Chickadee,14,https://xeno-canto.org/178778/download,val
178778,Black-capped Chickadee,15,https://xeno-canto.org/178778/download,val
178778,Black-capped Chickadee,16,https://xeno-canto.org/178778/download,val
178778,Black-capped Chickadee,17,https://xeno-canto.org/178778/download,val
178778,Black-capped Chickadee,18,https://xeno-canto.org/178778/download,val
178778,Black-capped Chickadee,19,https://xeno-canto.org/178778/download,val
178778,Black-capped Chickadee,20,https://xeno-canto.org/178778/download,val
178778,Black-capped Chickadee,21,https://xeno-canto.org/178778/download,val
178778,Black-capped Chickadee,22,https://xeno-canto.org/178778/download,val
178778,Black-capped Chickadee,23,https://xeno-canto.org/178778/download,val
178778,Black-capped Chickadee,24,https://xeno-canto.org/178778/download,val
178778,Black-capped Chickadee,25,https://xeno-canto.org/178778/download,val
178778,Black-capped Chickadee,26,https://xeno-canto.org/178778/download,val
178778,Black-capped Chickadee,27,https://xeno-canto.org/178778/download,val
178778,Black-capped Chickadee,28,https://xeno-canto.org/178778/download,val
178778,Black-capped Chickadee,29,https://xeno-canto.org/178778/download,val
175038,Black-capped Chickadee,0,https://xeno-canto.org/175038/download,test
175038,Black-capped Chickadee,1,https://xeno-canto.org/175038/download,test
175038,Black-capped Chickadee,2,https://xeno-canto.org/175038/download,test
175038,Black-capped Chickadee,3,https://xeno-canto.org/175038/download,test
175038,Black-capped Chickadee,4,https://xeno-canto.org/175038/download,test
175038,Black-capped Chickadee,5,https://xeno-canto.org/175038/download,test
175038,Black-capped Chickadee,6,https://xeno-canto.org/175038/download,test
175038,Black-capped Chickadee,7,https://xeno-canto.org/175038/download,test
175038,Black-capped Chickadee,8,https://xeno-canto.org/175038/download,test
175038,Black-capped Chickadee,9,https://xeno-canto.org/175038/download,test
175038,Black-capped Chickadee,10,https://xeno-canto.org/175038/download,test
175038,Black-capped Chickadee,11,https://xeno-canto.org/175038/download,test
175038,Black-capped Chickadee,12,https://xeno-canto.org/175038/download,test
175038,Black-capped Chickadee,13,https://xeno-canto.org/175038/download,test
175038,Black-capped Chickadee,14,https://xeno-canto.org/175038/download,test
175038,Black-capped Chickadee,15,https://xeno-canto.org/175038/download,test
175038,Black-capped Chickadee,16,https://xeno-canto.org/175038/download,test
175038,Black-capped Chickadee,17,https://xeno-canto.org/175038/download,test
175038,Black-capped Chickadee,18,https://xeno-canto.org/175038/download,test
175038,Black-capped Chickadee,19,https://xeno-canto.org/175038/download,test
175038,Black-capped Chickadee,20,https://xeno-canto.org/175038/download,test
175038,Black-capped Chickadee,21,https://xeno-canto.org/175038/download,test
